Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jan 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  604.46,  1.2%,  5.5%,112.5
Feb 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  606.72,  0.4%,  6.1%,112.9
Mar 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  591.32, -2.5%,  3.7%,110.0
Apr 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  598.40,  1.2%,  5.9%,111.4
May 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  596.40, -0.3%,  0.3%,111.0
Jun 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  622.48,  4.4%,  7.1%,115.8
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  615.05, -1.2%,  3.8%,114.5
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  624.40,  1.5%,  9.9%,116.2
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  611.19, -2.1%,  3.5%,113.7
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  623.45,  2.0%,  6.6%,116.0
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  605.03, -3.0%,  2.6%,112.6
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  587.02, -3.0%, -1.8%,109.2
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  628.39,  7.0%,  4.0%,116.9
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  601.84, -4.2%, -0.8%,112.0
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  600.64, -0.2%,  1.6%,111.8
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  602.91,  0.4%,  0.8%,112.2
May 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  607.03,  0.7%,  1.8%,113.0
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  606.25, -0.1%, -2.6%,112.8
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  599.47, -1.1%, -2.5%,111.6
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  604.03,  0.8%, -3.3%,112.4
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  600.55, -0.6%, -1.7%,111.8
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  607.84,  1.2%, -2.5%,113.1
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  608.07,  0.0%,  0.5%,113.2
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  634.31,  4.3%,  8.1%,118.0
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  598.87, -5.6%, -4.7%,111.4
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  605.43,  1.1%,  0.6%,112.7
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  616.54,  1.8%,  2.6%,114.7
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  624.27,  1.3%,  3.5%,116.2
May 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  619.77, -0.7%,  2.1%,115.3
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  609.90, -1.6%,  0.6%,113.5
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  597.23, -2.1%, -0.4%,111.1
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  607.31,  1.7%,  0.5%,113.0
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  615.52,  1.4%,  2.5%,114.5
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  604.22, -1.8%, -0.6%,112.4
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  590.66, -2.2%, -2.9%,109.9
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  603.78,  2.2%, -4.8%,112.4
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  603.35, -0.1%,  0.7%,112.3
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  609.06,  0.9%,  0.6%,113.3
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  629.89,  3.4%,  2.2%,117.2
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  608.28, -3.4%, -2.6%,113.2
May 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  586.81, -3.5%, -5.3%,109.2
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  584.83, -0.3%, -4.1%,108.8
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  592.61,  1.3%, -0.8%,110.3
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  593.28,  0.1%, -2.3%,110.4
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  606.60,  2.2%, -1.4%,112.9
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  605.92, -0.1%,  0.3%,112.8
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  631.37,  4.2%,  6.9%,117.5
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  624.68, -1.1%,  3.5%,116.2
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  613.24, -1.8%,  1.6%,114.1
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  642.16,  4.7%,  5.4%,119.5
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  671.35,  4.5%,  6.6%,124.9
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  644.29, -4.0%,  5.9%,119.9
May 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  634.62, -1.5%,  8.1%,118.1
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  648.32,  2.2%, 10.9%,120.6
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  657.19,  1.4%, 10.9%,122.3
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  663.51,  1.0%, 11.8%,123.5
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  642.23, -3.2%,  5.9%,119.5
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  654.95,  2.0%,  8.1%,121.9
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  662.91,  1.2%,  5.0%,123.4
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  657.04, -0.9%,  5.2%,122.3
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  652.68, -0.7%,  6.4%,121.5
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  639.06, -2.1%, -0.5%,118.9
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  636.39, -0.4%, -5.2%,118.4
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  637.04,  0.1%, -1.1%,118.5
May 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  653.56,  2.6%,  3.0%,121.6
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  652.64, -0.1%,  0.7%,121.5
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  663.93,  1.7%,  1.0%,123.6
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  663.67,  0.0%,  0.0%,123.5
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  664.44,  0.1%,  3.5%,123.6
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  664.34,  0.0%,  1.4%,123.6
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  662.31, -0.3%, -0.1%,123.3
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  650.09, -1.8%, -1.1%,121.0
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  656.28,  1.0%,  0.6%,122.1
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  657.45,  0.2%,  2.9%,122.3
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  627.66, -4.5%, -1.4%,116.8
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  674.60,  7.5%,  5.9%,125.5
May 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  693.73,  2.8%,  6.1%,129.1
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  691.04, -0.4%,  5.9%,128.6
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  679.10, -1.7%,  2.3%,126.4
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  673.42, -0.8%,  1.5%,125.3
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  676.64,  0.5%,  1.8%,125.9
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  678.50,  0.3%,  2.1%,126.3
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  668.44, -1.5%,  0.9%,124.4
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  657.19, -1.7%,  1.1%,122.3
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  680.08,  3.5%,  3.6%,126.6
Feb 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  675.40, -0.7%,  2.7%,125.7
Mar 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  662.52, -1.9%,  5.6%,123.3
Apr 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  664.17,  0.2%, -1.5%,123.6
May 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  659.78, -0.7%, -4.9%,122.8
Jun 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  675.27,  2.3%, -2.3%,125.7
Jul 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  686.10,  1.6%,  1.0%,127.7
Aug 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  693.05,  1.0%,  2.9%,129.0
Sep 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  697.03,  0.6%,  3.0%,129.7
Oct 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  690.56, -0.9%,  1.8%,128.5
Nov 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  693.50,  0.4%,  3.7%,129.1
Dec 2021,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  724.78,  4.5%, 10.3%,134.9
Jan 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  732.43,  1.1%,  7.7%,136.3
Feb 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  734.08,  0.2%,  8.7%,136.6
Mar 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  725.78, -1.1%,  9.5%,135.1
Apr 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  738.21,  1.7%, 11.1%,137.4
May 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  728.24, -1.4%, 10.4%,135.5
Jun 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  730.27,  0.3%,  8.1%,135.9
Jul 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  725.03, -0.7%,  5.7%,134.9
Aug 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  718.98, -0.8%,  3.7%,133.8
Sep 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  735.01,  2.2%,  5.4%,136.8
Oct 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  736.00,  0.1%,  6.6%,137.0
Nov 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  731.26, -0.6%,  5.4%,136.1
Dec 2022,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  741.47,  1.4%,  2.3%,138.0
Jan 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  727.74, -1.9%, -0.6%,135.4
Feb 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  725.83, -0.3%, -1.1%,135.1
Mar 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  729.05,  0.4%,  0.5%,135.7
Apr 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  732.00,  0.4%, -0.8%,136.2
May 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  731.58, -0.1%,  0.5%,136.1
Jun 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  730.05, -0.2%,  0.0%,135.9
Jul 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  732.41,  0.3%,  1.0%,136.3
Aug 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  734.50,  0.3%,  2.2%,136.7
Sep 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  727.01, -1.0%, -1.1%,135.3
Oct 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  740.50,  1.9%,  0.6%,137.8
Nov 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  739.13, -0.2%,  1.1%,137.5
Dec 2023,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  742.70,  0.5%,  0.2%,138.2
Jan 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  752.44,  1.3%,  3.4%,140.0
Feb 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  756.92,  0.6%,  4.3%,140.9
Mar 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  769.60,  1.7%,  5.6%,143.2
Apr 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  762.77, -0.9%,  4.2%,141.9
May 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  771.54,  1.1%,  5.5%,143.6
Jun 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  757.94, -1.8%,  3.8%,141.0
Jul 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  771.17,  1.7%,  5.3%,143.5
Aug 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  766.31, -0.6%,  4.3%,142.6
Sep 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  765.70, -0.1%,  5.3%,142.5
Oct 2024,Alberta,Average weekly earnings including overtime for all employees,Retail trade,$  770.81,  0.7%,  4.1%,143.4
Jan 2010,Alberta,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  958.68,  0.4%,  1.1%,100.0
Feb 2010,Alberta,Average weekly earnings including overtime for all employees,Industrial aggregate excluding unclassified businesses,$  967.34,  0.9%,  2.2%,100.9
