Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Apr 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,323.27",  3.3%,  5.7%,129.9
May 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,337.32",  1.1%,  3.5%,131.3
Jun 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,307.38", -2.2%,  9.7%,128.3
Jul 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,311.09",  0.3%,  8.8%,128.7
Aug 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,292.44", -1.4%, -3.0%,126.9
Sep 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,344.51",  4.0%,  1.0%,132.0
Oct 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,356.64",  0.9%, -1.7%,133.2
Nov 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,359.29",  0.2%,  4.8%,133.4
Dec 2014,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,452.28",  6.8%, 14.3%,142.6
Jan 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,377.33", -5.2%,  7.6%,135.2
Feb 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,369.18", -0.6%,  5.1%,134.4
Mar 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,350.28", -1.4%,  5.4%,132.5
Apr 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,404.37",  4.0%,  6.1%,137.9
May 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,365.42", -2.8%,  2.1%,134.0
Jun 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,456.00",  6.6%, 11.4%,142.9
Jul 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,430.51", -1.8%,  9.1%,140.4
Aug 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,405.20", -1.8%,  8.7%,137.9
Sep 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,419.62",  1.0%,  5.6%,139.3
Oct 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,403.10", -1.2%,  3.4%,137.7
Nov 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,414.58",  0.8%,  4.1%,138.9
Dec 2015,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,431.34",  1.2%, -1.4%,140.5
Jan 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,384.19", -3.3%,  0.5%,135.9
Feb 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,415.85",  2.3%,  3.4%,139.0
Mar 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,429.11",  0.9%,  5.8%,140.3
Apr 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,432.26",  0.2%,  2.0%,140.6
May 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,417.77", -1.0%,  3.8%,139.2
Jun 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,485.11",  4.7%,  2.0%,145.8
Jul 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,488.92",  0.3%,  4.1%,146.2
Aug 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,429.25", -4.0%,  1.7%,140.3
Sep 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,510.24",  5.7%,  6.4%,148.2
Oct 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,462.37", -3.2%,  4.2%,143.5
Nov 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,503.63",  2.8%,  6.3%,147.6
Dec 2016,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,470.89", -2.2%,  2.8%,144.4
Jan 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,535.68",  4.4%, 10.9%,150.7
Feb 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,546.61",  0.7%,  9.2%,151.8
Mar 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,567.04",  1.3%,  9.7%,153.8
Apr 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,510.60", -3.6%,  5.5%,148.3
May 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,622.72",  7.4%, 14.5%,159.3
Jun 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,520.94", -6.3%,  2.4%,149.3
Jul 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,411.11", -7.2%, -5.2%,138.5
Aug 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,391.26", -1.4%, -2.7%,136.6
Sep 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,392.84",  0.1%, -7.8%,136.7
Oct 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,358.13", -2.5%, -7.1%,133.3
Nov 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,397.36",  2.9%, -7.1%,137.2
Dec 2017,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,327.51", -5.0%, -9.7%,130.3
Jan 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,347.55",  1.5%,-12.3%,132.3
Feb 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,316.18", -2.3%,-14.9%,129.2
Mar 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,363.71",  3.6%,-13.0%,133.9
Apr 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,320.55", -3.2%,-12.6%,129.6
May 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,310.31", -0.8%,-19.3%,128.6
Jun 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,301.29", -0.7%,-14.4%,127.7
Jul 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,297.55", -0.3%, -8.0%,127.4
Aug 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,298.65",  0.1%, -6.7%,127.5
Sep 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,292.86", -0.4%, -7.2%,126.9
Oct 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,316.05",  1.8%, -3.1%,129.2
Nov 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,395.01",  6.0%, -0.2%,136.9
Dec 2018,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,326.10", -4.9%, -0.1%,130.2
Jan 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,328.49",  0.2%, -1.4%,130.4
Feb 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,341.65",  1.0%,  1.9%,131.7
Mar 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,349.08",  0.6%, -1.1%,132.4
Apr 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,383.71",  2.6%,  4.8%,135.8
May 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,403.49",  1.4%,  7.1%,137.8
Jun 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,458.19",  3.9%, 12.1%,143.1
Jul 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,373.44", -5.8%,  5.8%,134.8
Aug 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,480.82",  7.8%, 14.0%,145.4
Sep 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,390.71", -6.1%,  7.6%,136.5
Oct 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,404.24",  1.0%,  6.7%,137.8
Nov 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,330.90", -5.2%, -4.6%,130.6
Dec 2019,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,381.28",  3.8%,  4.2%,135.6
Jan 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,348.01", -2.4%,  1.5%,132.3
Feb 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,257.01", -6.8%, -6.3%,123.4
Mar 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,229.30", -2.2%, -8.9%,120.7
Apr 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,266.32",  3.0%, -8.5%,124.3
May 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,248.48", -1.4%,-11.0%,122.6
Jun 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,226.59", -1.8%,-15.9%,120.4
Jul 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,301.01",  6.1%, -5.3%,127.7
Aug 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,262.48", -3.0%,-14.7%,123.9
Sep 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,283.18",  1.6%, -7.7%,126.0
Oct 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,331.48",  3.8%, -5.2%,130.7
Nov 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,328.79", -0.2%, -0.2%,130.4
Dec 2020,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,333.63",  0.4%, -3.4%,130.9
Jan 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,347.29",  1.0%, -0.1%,132.2
Feb 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,379.37",  2.4%,  9.7%,135.4
Mar 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,476.13",  7.0%, 20.1%,144.9
Apr 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,453.86", -1.5%, 14.8%,142.7
May 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,362.39", -6.3%,  9.1%,133.7
Jun 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,434.07",  5.3%, 16.9%,140.8
Jul 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,369.98", -4.5%,  5.3%,134.5
Aug 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,514.08", 10.5%, 19.9%,148.6
Sep 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,469.05", -3.0%, 14.5%,144.2
Oct 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,443.92", -1.7%,  8.4%,141.7
Nov 2021,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,Construction,"$1,405.13", -2.7%,  5.7%,137.9
